Date,Open,High,Low,Close,Adj Close,Volume
2018-02-15,1465.969971,1471.500000,1452.550049,1462.930054,1378.560059,2465236
2018-02-16,1461.500000,1499.800049,1461.500000,1466.530029,1381.952393,2515756
2018-02-19,1472.500000,1476.650024,1447.599976,1461.800049,1377.495239,1568224
2018-02-20,1464.000000,1492.530029,1463.949951,1472.380005,1387.465088,1889068
2018-02-21,1487.000000,1531.300049,1480.030029,1521.150024,1433.422729,3089228
2018-02-22,1526.000000,1539.500000,1511.250000,1525.099976,1437.144653,3463010
2018-02-23,1525.000000,1544.500000,1496.050049,1537.900024,1449.206421,3362500
2018-02-26,1537.500000,1544.969971,1510.599976,1515.849976,1428.428101,1363882
2018-02-27,1520.500000,1539.280029,1516.000000,1521.180054,1433.450684,1717800
2018-02-28,1517.500000,1531.969971,1510.719971,1517.530029,1430.011108,2706864
2018-03-01,1524.500000,1530.599976,1510.000000,1518.849976,1431.254883,1718124
2018-03-05,1524.500000,1556.819946,1516.469971,1552.930054,1463.369507,2858168
2018-03-06,1561.000000,1563.500000,1515.069946,1521.400024,1433.658081,1906764
2018-03-07,1535.000000,1544.500000,1509.250000,1513.719971,1426.420654,1917772
2018-03-08,1527.449951,1527.449951,1493.750000,1501.969971,1415.348511,1951826
2018-03-09,1502.500000,1531.599976,1488.599976,1517.050049,1429.558960,1872436
2018-03-12,1521.500000,1541.949951,1517.750000,1526.069946,1438.058838,2091340
2018-03-13,1462.449951,1469.849976,1436.000000,1443.400024,1360.156494,88067154
2018-03-14,1446.469971,1461.530029,1437.530029,1443.449951,1360.203369,3668668
2018-03-15,1447.500000,1451.280029,1427.800049,1434.849976,1352.099487,2348906
2018-03-16,1434.400024,1436.000000,1402.500000,1412.849976,1331.368286,7197482
2018-03-19,1414.500000,1424.000000,1410.000000,1415.500000,1333.865356,3489940
2018-03-20,1410.000000,1436.599976,1409.500000,1432.430054,1349.819092,4024984
2018-03-21,1436.250000,1442.150024,1425.000000,1428.380005,1346.002563,3907678
2018-03-22,1429.969971,1437.969971,1411.280029,1415.680054,1334.035156,2326094
2018-03-23,1401.000000,1417.050049,1399.030029,1409.069946,1327.806152,3654122
2018-03-26,1409.500000,1413.699951,1390.780029,1408.500000,1327.269165,2964210
2018-03-27,1412.500000,1431.500000,1411.530029,1423.849976,1341.733887,2494574
2018-03-28,1417.949951,1437.500000,1412.500000,1424.569946,1342.412109,6865654
2018-04-02,1420.000000,1457.000000,1420.000000,1454.819946,1370.917847,1662988
2018-04-03,1446.050049,1464.949951,1446.050049,1455.619995,1371.671509,1937290
2018-04-04,1464.719971,1467.000000,1446.000000,1455.449951,1371.511353,2841820
2018-04-05,1463.280029,1481.880005,1460.180054,1478.969971,1393.674805,1809424
2018-04-06,1477.000000,1480.000000,1463.280029,1475.150024,1390.075439,1129018
2018-04-09,1469.849976,1481.750000,1457.500000,1461.949951,1377.636475,1235866
2018-04-10,1462.849976,1478.619995,1462.849976,1468.800049,1384.091431,1184532
2018-04-11,1475.300049,1512.500000,1472.800049,1507.069946,1420.154541,3124416
2018-04-12,1505.000000,1575.000000,1503.969971,1569.619995,1479.096802,6114360
2018-04-13,1575.000000,1620.400024,1566.050049,1576.650024,1485.721680,8179118
2018-04-16,1558.000000,1599.969971,1555.380005,1593.819946,1501.901367,6270274
2018-04-17,1593.819946,1597.469971,1573.599976,1583.300049,1491.988037,3301724
2018-04-18,1583.000000,1596.719971,1572.930054,1579.550049,1488.454224,2433066
2018-04-19,1589.949951,1608.599976,1582.880005,1595.569946,1503.550293,4820952
2018-04-20,1625.000000,1711.180054,1620.000000,1701.219971,1603.107300,18465662
2018-04-23,1712.000000,1778.949951,1694.780029,1704.319946,1606.028687,15185910
2018-04-24,1705.000000,1721.569946,1671.250000,1692.819946,1595.191772,8314336
2018-04-25,1692.500000,1741.500000,1682.530029,1735.119995,1635.052246,8196574
2018-04-26,1733.500000,1780.000000,1733.500000,1769.619995,1667.562622,12135034
2018-04-27,1762.500000,1772.000000,1710.000000,1725.969971,1626.430054,4501330
2018-04-30,1725.969971,1774.500000,1718.800049,1766.050049,1664.198486,3458558
2018-05-02,1765.250000,1766.099976,1735.650024,1749.880005,1648.960938,3158046
2018-05-03,1754.900024,1763.000000,1735.199951,1740.930054,1640.527222,3761550
2018-05-04,1746.000000,1748.500000,1735.000000,1740.380005,1640.009033,2347244
2018-05-07,1745.000000,1745.000000,1705.449951,1710.469971,1611.823975,3484426
2018-05-08,1717.349976,1743.250000,1698.349976,1720.599976,1621.369751,2992820
2018-05-09,1720.099976,1747.380005,1720.099976,1744.650024,1644.032837,2615050
2018-05-10,1751.469971,1755.569946,1720.099976,1725.619995,1626.100342,3858678
2018-05-11,1727.099976,1742.500000,1721.250000,1728.469971,1628.785767,2627876
2018-05-14,1728.500000,1735.500000,1705.400024,1716.780029,1617.769897,2433894
2018-05-15,1725.000000,1747.900024,1716.849976,1741.199951,1640.781738,1952890
2018-05-16,1739.969971,1754.500000,1737.619995,1746.949951,1646.200073,1648450
