Date,Open,High,Low,Close,Adj Close,Volume
2018-02-15,1021.250000,1057.000000,995.275024,1005.950012,996.540466,3325028
2018-02-16,1014.000000,1019.919983,968.000000,975.825012,966.697205,2172216
2018-02-19,983.150024,1009.099976,955.000000,996.924988,987.599854,2151532
2018-02-20,1009.349976,1014.250000,988.150024,998.599976,989.259155,1639158
2018-02-21,1008.450012,1008.450012,983.049988,995.150024,985.841492,1066222
2018-02-22,987.000000,1002.500000,981.924988,987.450012,978.213562,1132676
2018-02-23,989.650024,1009.830017,989.500000,1001.650024,992.280701,1187774
2018-02-26,1009.280029,1010.000000,992.775024,1000.299988,990.943298,1663292
2018-02-27,1010.500000,1028.000000,1002.000000,1019.169983,1009.636780,2554308
2018-02-28,1003.000000,1026.000000,1003.000000,1017.000000,1007.487122,997646
2018-03-01,1019.969971,1023.650024,997.825012,1002.919983,993.538757,847088
2018-03-05,1002.500000,1009.450012,987.625000,998.799988,989.457336,999210
2018-03-06,1003.000000,1020.469971,986.099976,994.625000,985.321350,1733382
2018-03-07,995.000000,1002.500000,984.500000,989.125000,979.872925,999636
2018-03-08,995.500000,1010.500000,981.000000,1005.219971,995.817261,1007462
2018-03-09,1010.000000,1040.000000,1005.000000,1030.150024,1020.514160,2752360
2018-03-12,1045.000000,1049.000000,1030.699951,1042.030029,1032.283081,1764532
2018-03-13,1037.500000,1049.250000,1023.500000,1030.050049,1020.415100,1048150
2018-03-14,1023.500000,1043.099976,1022.650024,1039.469971,1029.746948,833586
2018-03-15,1045.500000,1080.000000,1042.619995,1073.550049,1063.508179,3040132
2018-03-16,1075.500000,1085.000000,1050.099976,1055.819946,1045.943848,1651436
2018-03-19,1062.500000,1080.650024,1047.199951,1056.569946,1046.687012,1977500
2018-03-20,1051.500000,1066.930054,1045.750000,1060.900024,1050.976440,1243620
2018-03-21,1072.000000,1107.719971,1067.530029,1103.680054,1093.356323,3239798
2018-03-22,1110.469971,1150.000000,1107.500000,1137.500000,1126.859985,6565532
2018-03-23,1116.500000,1148.949951,1110.000000,1138.530029,1127.880249,3878840
2018-03-26,1149.969971,1177.250000,1141.030029,1172.000000,1161.037354,4373294
2018-03-27,1183.969971,1198.000000,1160.319946,1170.530029,1159.581177,2981310
2018-03-28,1172.500000,1182.000000,1155.380005,1162.930054,1152.052246,2657594
2018-04-02,1175.000000,1183.500000,1167.780029,1178.050049,1167.030762,969732
2018-04-03,1184.000000,1189.969971,1151.099976,1164.569946,1153.676758,1984576
2018-04-04,1164.500000,1172.500000,1148.219971,1154.650024,1143.849609,1416846
2018-04-05,1165.000000,1171.930054,1157.500000,1167.680054,1156.757690,631606
2018-04-06,1167.500000,1218.800049,1161.280029,1215.180054,1203.813477,3777960
2018-04-09,1225.000000,1243.500000,1218.199951,1226.569946,1215.096680,2882802
2018-04-10,1232.000000,1232.949951,1203.500000,1214.300049,1202.941650,1412894
2018-04-11,1218.000000,1245.430054,1212.380005,1243.180054,1231.551514,2257128
2018-04-12,1247.969971,1261.000000,1235.500000,1238.750000,1227.162842,2628664
2018-04-13,1242.500000,1255.900024,1227.000000,1246.880005,1235.216919,1711892
