Date,Open,High,Low,Close,Adj Close,Volume
2018-05-30,494.899994,503.700012,492.350006,494.549988,485.444336,3851368
2018-05-31,494.899994,496.000000,472.899994,480.350006,471.505798,18790216
2018-06-01,485.000000,489.549988,479.100006,484.350006,475.432159,3793797
2018-06-04,486.000000,490.799988,476.799988,478.600006,469.788055,2995860
2018-06-05,476.149994,483.250000,470.149994,473.500000,464.781891,3076737
2018-06-06,476.899994,492.200012,473.100006,489.850006,480.830872,4126448
2018-06-07,490.649994,493.899994,485.549988,488.750000,479.751129,2197858
2018-06-08,487.000000,533.650024,486.250000,528.250000,518.523865,29224236
2018-06-11,530.000000,544.000000,526.150024,535.700012,525.836670,16452353
2018-06-12,535.700012,544.950012,531.349976,540.450012,530.499268,8140874
2018-06-13,552.200012,560.950012,542.349976,546.299988,536.241577,20167822
2018-06-14,546.000000,562.000000,542.000000,559.250000,548.953064,12154425
2018-06-15,562.000000,573.849976,561.000000,571.299988,560.781189,15166730
2018-06-18,572.000000,578.299988,563.900024,570.099976,559.603271,6090932
2018-06-19,570.000000,576.500000,558.349976,559.950012,549.640198,6719183
2018-06-20,559.000000,565.700012,553.099976,564.099976,553.713745,4435880
2018-06-21,565.000000,567.450012,552.599976,554.500000,544.290527,3243433
2018-06-22,553.000000,581.799988,547.650024,577.250000,566.621704,9935404
2018-06-25,576.900024,592.000000,567.950012,571.799988,561.271973,14303449
2018-06-26,571.349976,576.500000,565.799988,572.950012,562.400879,4726890
2018-06-27,577.000000,581.700012,568.500000,576.900024,566.278137,8539318
2018-06-28,577.750000,583.200012,564.200012,567.299988,556.854797,5516028
2018-06-29,569.000000,571.900024,560.150024,564.000000,553.615662,4416940
2018-07-02,566.299988,572.849976,558.500000,563.150024,552.781250,4132132
2018-07-03,564.799988,576.799988,560.700012,573.599976,563.038818,5950013
2018-07-04,576.000000,588.849976,573.049988,579.299988,568.633911,9406196
2018-07-05,581.000000,581.000000,564.900024,566.950012,556.511292,3833300
2018-07-06,567.400024,573.250000,555.000000,558.099976,547.824219,5609846
2018-07-09,560.599976,572.599976,560.599976,568.799988,558.327209,4117856
2018-07-10,569.000000,572.000000,558.000000,563.950012,553.566528,4594276
2018-07-11,564.950012,569.700012,559.599976,560.750000,550.425537,3519985
2018-07-12,563.000000,570.700012,558.000000,564.450012,554.057312,3736611
2018-07-13,566.799988,567.000000,557.049988,559.750000,549.443909,2012823
2018-07-16,559.500000,560.000000,530.700012,533.950012,524.118896,4267330
2018-07-17,535.000000,551.750000,533.000000,548.650024,538.548279,3699579
2018-07-18,554.950012,559.200012,542.849976,549.900024,539.775269,5720388
2018-07-19,552.400024,553.799988,542.250000,544.950012,534.916382,2767826
2018-07-20,545.000000,563.000000,545.000000,560.099976,549.787354,2702091
2018-07-23,562.700012,567.000000,557.500000,561.750000,551.407043,2459719
2018-07-24,562.099976,568.500000,559.049988,562.700012,552.339600,2480730
2018-07-25,566.400024,567.349976,555.500000,558.150024,547.873352,2161490
2018-07-26,553.950012,563.799988,551.500000,555.400024,545.173950,3113443
2018-07-27,555.900024,561.000000,553.250000,557.049988,546.793579,2638153
2018-07-30,555.299988,566.750000,551.950012,562.700012,552.339600,3441224
2018-07-31,562.500000,575.750000,560.150024,568.500000,558.032776,5998010
2018-08-01,570.000000,576.799988,563.799988,574.650024,564.069580,3672172
2018-08-02,575.900024,587.549988,575.299988,580.400024,569.713623,5898107
2018-08-03,583.900024,589.400024,583.849976,585.849976,575.063354,3298774
2018-08-06,586.500000,593.400024,575.099976,576.150024,565.541931,3867267
2018-08-07,580.450012,582.500000,568.250000,569.700012,559.210754,3076068
2018-08-08,570.000000,578.349976,564.299988,574.000000,563.431519,2970652
2018-08-09,575.200012,584.900024,563.049988,571.450012,560.928467,4595269
2018-08-10,566.099976,569.700012,548.849976,554.000000,543.799744,6086714
2018-08-13,556.900024,567.500000,552.599976,563.900024,553.517456,3254839
2018-08-14,565.500000,610.000000,560.099976,601.799988,590.719666,25001972
2018-08-16,610.000000,621.700012,602.200012,619.700012,608.290100,25169096
2018-08-17,623.000000,633.400024,619.000000,623.500000,612.020142,14161255
2018-08-20,625.000000,630.950012,620.250000,626.349976,614.817627,9494515
2018-08-21,626.900024,639.450012,620.500000,635.400024,623.700989,7752348
2018-08-23,639.900024,645.500000,634.299988,639.650024,627.872803,8942755
2018-08-24,638.250000,639.799988,618.700012,629.799988,618.204102,7909136
2018-08-27,632.299988,636.599976,620.650024,621.799988,610.351440,8253456
2018-08-28,625.000000,633.450012,619.099976,621.200012,609.762451,4181613
2018-08-29,623.900024,631.000000,616.799988,621.250000,609.811584,4435825
2018-08-30,623.500000,642.000000,622.150024,639.950012,628.167297,9022572
2018-08-31,643.450012,659.400024,643.299988,652.849976,640.829712,12972927
2018-09-03,658.799988,673.500000,651.250000,656.200012,644.118042,12185947
2018-09-04,658.000000,663.450012,645.150024,655.349976,643.283691,7989190
2018-09-05,654.099976,671.799988,653.750000,663.750000,651.529053,9140409
2018-09-06,668.000000,679.299988,663.250000,677.400024,664.927734,7815292
2018-09-07,650.000000,670.000000,640.000000,664.250000,652.019836,22074525
2018-09-10,656.500000,667.250000,635.349976,638.000000,626.253113,9930755
2018-09-11,643.000000,649.400024,627.549988,630.400024,618.793091,8273963
2018-09-12,625.000000,654.400024,620.099976,649.900024,637.934082,11215125
2018-09-14,665.000000,670.900024,658.000000,665.250000,653.001404,7444874
2018-09-17,661.000000,668.250000,644.200012,646.200012,636.214905,6264996
2018-09-18,646.400024,655.700012,640.500000,642.500000,632.572083,5780144
2018-09-19,651.950012,657.250000,641.599976,648.849976,638.823853,7659788
2018-09-21,650.000000,655.000000,614.500000,634.900024,625.089539,9635852
2018-09-24,638.000000,642.950012,616.000000,624.000000,614.357910,5305739
2018-09-25,624.099976,645.000000,624.049988,641.099976,631.193726,7213759
2018-09-26,649.799988,649.799988,632.549988,639.849976,629.963013,4850782
2018-09-27,641.700012,643.950012,625.200012,631.250000,621.495911,4070395
2018-09-28,630.000000,636.349976,616.099976,623.250000,613.619507,6693066
2018-10-01,624.000000,639.000000,610.000000,634.700012,624.892578,5527208
2018-10-03,636.500000,640.750000,618.500000,620.849976,611.256531,4723773
2018-10-04,618.000000,620.750000,590.849976,599.049988,589.793457,4851894
2018-10-05,595.000000,616.349976,591.049988,597.950012,588.710510,6804502
2018-10-08,592.000000,608.750000,589.099976,604.250000,594.913147,4400199
2018-10-09,608.000000,617.299988,597.599976,609.750000,600.328064,4516779
2018-10-10,610.000000,619.500000,593.000000,602.950012,593.633179,5566798
2018-10-11,590.000000,603.250000,582.700012,586.700012,577.634277,4591533
2018-10-12,591.099976,597.750000,582.650024,590.599976,581.473999,5795641
2018-10-15,593.700012,603.450012,586.650024,599.950012,590.679565,3422475
2018-10-16,601.950012,612.000000,592.849976,602.700012,593.387024,3557343
2018-10-17,609.400024,609.400024,591.000000,593.450012,584.280029,2629035
2018-10-19,591.900024,611.500000,590.099976,609.950012,600.525024,4841857
2018-10-22,610.700012,616.799988,603.450012,606.900024,597.522156,4362446
2018-10-23,605.000000,605.599976,572.750000,575.849976,566.951904,4538253
2018-10-24,583.000000,584.000000,561.450012,570.700012,561.881531,5820242
2018-10-25,565.250000,572.450012,552.099976,558.750000,550.116150,6105402
2018-10-26,558.750000,561.500000,550.000000,554.049988,545.488770,4002009
2018-10-29,554.500000,577.599976,554.450012,573.599976,564.736633,3640433
2018-10-30,571.900024,575.900024,559.650024,562.049988,553.365112,2783468
2018-10-31,562.549988,582.000000,560.450012,580.250000,571.283936,5896444
2018-11-01,581.250000,584.500000,568.000000,571.849976,563.013733,2779373
2018-11-02,574.000000,579.750000,568.299988,571.849976,563.013733,2688591
2018-11-05,571.000000,583.950012,564.250000,571.599976,562.767578,2962317
2018-11-06,576.049988,585.900024,575.000000,579.349976,570.397827,3500726
