Date,Open,High,Low,Close,Adj Close,Volume
2018-02-15,944.849976,947.375000,937.500000,940.950012,927.139465,2457612
2018-02-16,941.950012,947.424988,937.825012,939.299988,925.513611,1791760
2018-02-19,941.299988,943.799988,929.525024,939.099976,925.316528,1827276
2018-02-20,942.375000,942.924988,929.400024,931.599976,917.926697,2042034
2018-02-21,933.974976,934.275024,926.099976,928.700012,915.069214,1376536
2018-02-22,925.000000,930.000000,920.775024,926.599976,913.000061,6626798
2018-02-23,928.450012,942.424988,925.200012,940.275024,926.474365,2038374
2018-02-26,944.049988,957.400024,941.775024,955.775024,941.746887,2394442
2018-02-27,957.375000,960.875000,950.000000,951.275024,937.312927,2393664
2018-02-28,944.775024,947.724976,939.000000,942.099976,928.272583,2033182
2018-03-01,939.650024,946.650024,934.000000,937.174988,923.419861,1954920
2018-03-05,937.075012,939.000000,929.125000,934.974976,921.252136,1890732
2018-03-06,935.000000,939.950012,919.750000,923.125000,909.576050,2288414
2018-03-07,920.000000,926.700012,914.250000,916.299988,902.851257,2814082
2018-03-08,919.900024,929.250000,916.000000,926.424988,912.827637,2759362
2018-03-09,927.474976,932.625000,922.000000,925.525024,911.940918,2054054
2018-03-12,930.099976,934.724976,926.700012,933.625000,919.921936,3278558
2018-03-13,933.724976,942.375000,927.500000,930.125000,916.473328,2562100
2018-03-14,928.000000,933.950012,924.000000,932.250000,918.567139,1840196
2018-03-15,932.599976,943.750000,932.599976,940.400024,926.597595,2935462
2018-03-16,940.000000,940.549988,923.275024,926.500000,912.901489,3948168
2018-03-19,926.500000,930.000000,921.575012,923.625000,910.068726,3919370
2018-03-20,922.549988,927.950012,917.625000,919.750000,906.250610,1828686
2018-03-21,924.000000,931.599976,921.650024,929.450012,915.808228,2960570
2018-03-22,929.450012,940.000000,927.549988,933.875000,920.168274,3336612
2018-03-23,923.325012,926.549988,918.625000,920.775024,907.260559,3595076
2018-03-26,919.950012,950.000000,916.750000,946.724976,932.829651,5250884
2018-03-27,946.900024,949.500000,938.000000,946.299988,932.410889,3068418
2018-03-28,941.474976,949.849976,938.025024,943.049988,929.208618,4418754
2018-04-02,945.250000,967.875000,945.250000,965.599976,951.427673,2298184
2018-04-03,961.974976,962.849976,955.500000,957.950012,943.889954,2039942
2018-04-04,956.474976,962.474976,939.224976,941.625000,927.804504,1857054
2018-04-05,950.650024,957.000000,945.099976,954.450012,940.441345,2429446
2018-04-06,956.099976,963.224976,952.900024,961.700012,947.584900,1860004
2018-04-09,959.400024,971.000000,958.200012,969.525024,955.295044,2001768
2018-04-10,971.500000,971.500000,956.750000,960.424988,946.328613,3033618
2018-04-11,957.950012,960.000000,952.700012,959.424988,945.343262,1435406
2018-04-12,958.000000,966.450012,952.950012,964.400024,950.245239,2356258
2018-04-13,964.000000,970.000000,959.549988,962.500000,948.373169,1648586
2018-04-16,960.000000,975.000000,959.924988,971.049988,956.797668,1423872
2018-04-17,971.750000,975.500000,967.049988,974.250000,959.950745,1333916
2018-04-18,975.500000,976.750000,965.025024,966.299988,952.117371,1356360
2018-04-19,970.000000,972.400024,966.500000,969.500000,955.270386,1584516
2018-04-20,970.500000,980.500000,966.075012,977.950012,963.596436,4680690
2018-04-23,989.500000,989.500000,930.150024,967.875000,953.669312,7652310
2018-04-24,967.500000,974.025024,963.000000,967.500000,953.299744,2518708
2018-04-25,963.950012,969.000000,956.000000,960.375000,946.279358,2010296
2018-04-26,958.400024,969.599976,955.625000,965.125000,950.959595,3923740
2018-04-27,966.500000,967.750000,956.250000,961.700012,947.584900,2888504
2018-04-30,965.000000,977.400024,964.400024,972.150024,957.881531,2304776
2018-05-02,975.000000,989.000000,973.000000,984.750000,970.296570,3550024
2018-05-03,984.025024,987.450012,973.000000,983.950012,969.508301,2076386
2018-05-04,985.000000,995.000000,983.150024,994.250000,979.657104,3440718
2018-05-07,990.825012,993.650024,987.500000,988.700012,974.188660,2632064
2018-05-08,989.625000,989.950012,977.299988,983.525024,969.089600,3550282
2018-05-09,978.075012,990.250000,978.075012,989.200012,974.681274,2163666
2018-05-10,994.299988,999.500000,991.000000,996.349976,981.726318,3585836
2018-05-11,996.349976,1008.500000,993.000000,1005.880005,991.116455,3028534
2018-05-14,1008.599976,1013.700012,1006.200012,1010.880005,996.043030,2371458
2018-05-15,1013.530029,1032.500000,1013.349976,1018.900024,1003.945374,4913342
2018-05-16,1015.280029,1024.500000,1008.580017,1011.669983,996.821472,3420802
2018-05-17,1011.919983,1022.219971,1006.250000,1013.880005,998.999023,3307738
2018-05-18,1012.349976,1012.349976,1001.750000,1006.080017,991.313538,2608730
2018-05-21,1008.049988,1010.500000,993.025024,996.525024,981.898804,2424054
2018-05-22,999.349976,1006.969971,992.750000,994.950012,980.346924,1980186
2018-05-23,993.900024,997.000000,981.700012,983.750000,969.311218,2863146
2018-05-24,983.549988,995.125000,978.174988,993.000000,978.425476,2260372
2018-05-25,995.000000,1008.000000,994.950012,1004.349976,989.608887,2379794
2018-05-28,1003.900024,1026.000000,1003.000000,1021.099976,1006.113037,2551970
2018-05-29,1019.000000,1026.349976,1014.400024,1016.299988,1001.383545,1675622
2018-05-30,1009.849976,1026.500000,1008.150024,1024.180054,1009.147949,2433498
2018-05-31,1050.000000,1080.000000,1040.000000,1069.719971,1060.751465,19819596
2018-06-01,1058.000000,1069.000000,1050.500000,1055.300049,1046.452515,10575678
2018-06-04,1075.000000,1078.500000,1018.969971,1023.099976,1014.522400,44398162
2018-06-05,1025.000000,1033.469971,1011.500000,1031.800049,1023.149536,8552730
2018-06-06,1030.099976,1032.400024,1022.500000,1028.680054,1020.055664,4891000
2018-06-07,1036.599976,1039.900024,1026.599976,1031.099976,1022.455261,5281948
2018-06-08,1029.500000,1030.619995,1017.500000,1024.680054,1016.089233,3090444
2018-06-11,1025.949951,1031.469971,1019.400024,1021.150024,1012.588745,3545594
2018-06-12,1025.949951,1026.349976,1019.200012,1021.919983,1013.352295,2617128
2018-06-13,1026.000000,1027.400024,1012.049988,1015.719971,1007.204285,3948980
2018-06-14,1015.000000,1022.500000,1012.500000,1018.700012,1010.159302,8463788
2018-06-15,1013.000000,1019.450012,1011.150024,1014.799988,1006.291992,5440408
2018-06-18,1015.049988,1019.400024,1004.549988,1009.580017,1001.115784,3743702
2018-06-19,1012.469971,1020.349976,1009.650024,1011.750000,1003.267578,5490576
2018-06-20,1013.000000,1029.000000,1012.500000,1028.069946,1019.450684,4525856
2018-06-21,1030.000000,1035.400024,1023.530029,1028.800049,1020.174683,6755352
2018-06-22,1028.469971,1044.400024,1024.930054,1041.680054,1032.946655,3924490
2018-06-25,1041.530029,1048.900024,1036.530029,1047.469971,1038.688110,3496168
2018-06-26,1043.030029,1051.500000,1039.930054,1046.849976,1038.073242,4580966
2018-06-27,1046.500000,1059.750000,1045.000000,1056.300049,1047.444092,9563402
2018-06-28,1057.500000,1070.000000,1055.599976,1065.430054,1056.497559,18766770
2018-06-29,1060.849976,1070.000000,1052.550049,1054.219971,1045.381470,9729060
2018-07-02,1054.180054,1054.199951,1031.619995,1036.619995,1027.929077,4932438
2018-07-03,1036.619995,1042.500000,1032.800049,1035.099976,1026.421753,3431550
2018-07-04,1038.119995,1054.030029,1034.500000,1051.780029,1042.962036,3048996
2018-07-05,1052.500000,1064.500000,1046.280029,1061.880005,1052.977295,4867984
2018-07-06,1056.650024,1067.780029,1055.680054,1057.569946,1048.703369,4060672
2018-07-09,1060.930054,1065.000000,1053.880005,1062.819946,1053.909302,3091148
2018-07-10,1064.949951,1074.800049,1062.500000,1073.199951,1064.202393,5475368
2018-07-11,1072.530029,1077.849976,1067.400024,1074.119995,1065.114624,2928960
2018-07-12,1076.449951,1089.930054,1076.000000,1082.969971,1073.890381,4010334
2018-07-13,1084.199951,1095.400024,1081.550049,1090.449951,1081.307739,3580594
2018-07-16,1089.699951,1095.030029,1081.880005,1084.430054,1075.338379,4508668
2018-07-17,1081.619995,1090.500000,1081.619995,1088.380005,1079.255127,3180962
2018-07-18,1093.500000,1110.000000,1086.819946,1088.099976,1078.977417,8730136
2018-07-19,1091.500000,1096.750000,1085.500000,1093.050049,1083.885986,2652388
2018-07-20,1093.050049,1101.430054,1085.550049,1094.530029,1085.353638,5003482
2018-07-23,1075.000000,1089.000000,1069.030029,1078.219971,1069.180298,8440066
2018-07-24,1073.500000,1084.500000,1073.500000,1079.880005,1070.826416,2604396
2018-07-25,1082.319946,1088.400024,1080.000000,1085.180054,1076.082031,3519308
2018-07-26,1082.500000,1101.719971,1082.500000,1096.300049,1087.108765,10640546
2018-07-27,1100.969971,1105.969971,1092.349976,1101.069946,1091.838745,5277298
2018-07-30,1099.500000,1099.500000,1079.699951,1084.949951,1075.853760,3584560
2018-07-31,1080.000000,1092.949951,1075.030029,1089.750000,1080.613525,4430472
2018-08-01,1081.400024,1087.500000,1075.849976,1079.349976,1070.300781,3035780
2018-08-02,1076.750000,1076.849976,1060.680054,1065.099976,1056.170288,4452852
2018-08-03,1066.780029,1073.530029,1057.000000,1060.819946,1051.926025,6802004
2018-08-06,1060.500000,1068.699951,1053.050049,1057.150024,1048.286987,2872316
2018-08-07,1062.500000,1067.250000,1054.000000,1065.449951,1056.517334,3714228
2018-08-08,1067.930054,1075.900024,1066.530029,1068.180054,1059.224487,4972690
2018-08-09,1071.000000,1071.000000,1047.319946,1059.250000,1050.369385,4472204
2018-08-10,1061.750000,1061.900024,1049.000000,1057.219971,1048.356323,2721470
2018-08-13,1042.000000,1051.969971,1040.000000,1045.819946,1037.051880,5027126
2018-08-14,1049.000000,1052.500000,1043.599976,1044.550049,1035.792725,2467982
2018-08-16,1041.500000,1043.349976,1033.199951,1037.849976,1029.148804,5312580
2018-08-17,1041.449951,1046.530029,1035.819946,1038.680054,1029.971924,3032664
2018-08-20,1037.500000,1053.800049,1037.500000,1048.099976,1039.312744,3905568
2018-08-21,1049.000000,1056.000000,1046.319946,1048.030029,1039.243530,3888160
2018-08-23,1052.500000,1053.500000,1038.430054,1039.949951,1031.231079,6287276
2018-08-24,1035.500000,1046.800049,1033.030029,1034.930054,1026.253174,4857314
2018-08-27,1038.500000,1044.250000,1035.119995,1040.219971,1031.498901,6287394
2018-08-28,1044.000000,1049.119995,1039.400024,1047.430054,1038.648438,4986766
2018-08-29,1046.069946,1047.030029,1036.380005,1039.250000,1030.536987,4936846
2018-08-30,1041.800049,1043.949951,1030.930054,1033.050049,1024.389038,10913730
2018-08-31,1034.599976,1039.380005,1029.119995,1030.599976,1021.959534,7885750
2018-09-03,1034.699951,1039.469971,1031.750000,1037.530029,1028.831421,3830804
2018-09-04,1038.449951,1038.969971,1024.500000,1025.900024,1017.298950,3565268
2018-09-05,1026.900024,1030.099976,1017.780029,1022.919983,1014.343872,2820754
2018-09-06,1024.500000,1029.500000,1016.299988,1026.099976,1017.497192,5201206
2018-09-07,1025.500000,1030.000000,1020.380005,1028.469971,1019.847412,2959650
2018-09-10,1027.500000,1027.500000,1012.549988,1020.580017,1012.023560,4299296
2018-09-11,1023.150024,1024.000000,997.075012,1000.200012,991.814453,9093268
2018-09-12,1000.950012,1010.669983,994.775024,1005.919983,997.486450,6123004
2018-09-14,1009.919983,1018.700012,1009.469971,1014.799988,1006.291992,5167336
2018-09-17,1010.650024,1011.469971,994.000000,996.099976,987.748779,4669110
2018-09-18,997.450012,1004.919983,990.474976,994.599976,986.261292,4662868
2018-09-19,997.424988,999.000000,978.250000,980.674988,972.453125,8356132
2018-09-21,986.950012,999.924988,955.099976,985.125000,976.865784,11305074
2018-09-24,983.625000,986.099976,957.500000,962.849976,954.777527,6695396
2018-09-25,962.849976,981.000000,957.500000,976.200012,968.015625,8341276
2018-09-26,981.474976,989.000000,977.650024,984.099976,975.849365,7363362
2018-09-27,984.700012,993.000000,977.575012,988.075012,979.791077,9176104
2018-09-28,990.325012,1007.719971,988.575012,1003.030029,994.620667,7230358
2018-10-01,1004.900024,1021.000000,998.900024,1017.719971,1009.187500,6224794
2018-10-03,1015.219971,1026.099976,1003.500000,1015.580017,1007.065491,7666074
2018-10-04,1004.000000,1008.900024,971.500000,978.875000,970.668213,8985292
2018-10-05,976.974976,995.000000,970.075012,982.650024,974.411560,7864590
2018-10-08,982.500000,984.500000,965.000000,972.500000,964.346619,10064010
2018-10-09,972.200012,982.500000,965.000000,970.299988,962.165100,6229682
2018-10-10,972.500000,991.125000,967.750000,983.575012,975.328796,7969966
2018-10-11,962.500000,974.150024,958.799988,968.775024,960.652893,7179952
2018-10-12,972.500000,998.549988,971.000000,990.924988,982.617126,4800160
2018-10-15,995.000000,1005.400024,985.150024,1004.030029,995.612305,6292984
2018-10-16,1001.500000,1009.099976,993.750000,996.375000,988.021484,4703002
2018-10-17,1003.049988,1006.500000,981.750000,987.299988,979.022522,3970398
2018-10-19,979.450012,990.424988,979.000000,983.875000,975.626282,4933674
