Date,Open,High,Low,Close,Adj Close,Volume
2018-04-18,252.500000,253.250000,248.449997,249.899994,249.899994,4978526
2018-04-19,252.000000,263.750000,250.550003,260.049988,260.049988,11571363
2018-04-20,258.000000,258.450012,248.500000,251.699997,251.699997,8233307
2018-04-23,251.850006,253.750000,248.649994,249.899994,249.899994,4013681
2018-04-24,246.199997,254.399994,243.100006,253.399994,253.399994,5844291
2018-04-25,251.500000,254.050003,247.149994,248.500000,248.500000,5139181
2018-04-26,250.250000,252.550003,246.300003,251.600006,251.600006,3976406
2018-04-27,253.000000,256.799988,250.000000,253.600006,253.600006,5690205
2018-04-30,255.000000,258.649994,251.199997,252.100006,252.100006,5093833
2018-05-02,252.449997,253.250000,236.199997,238.449997,238.449997,6196261
2018-05-03,237.949997,242.399994,234.050003,240.300003,240.300003,6978096
2018-05-04,241.300003,245.000000,238.100006,240.649994,240.649994,4939043
2018-05-07,241.949997,257.399994,241.800003,256.299988,256.299988,9919317
2018-05-08,258.200012,261.750000,253.000000,257.600006,257.600006,8619764
2018-05-09,257.700012,265.000000,256.700012,261.799988,261.799988,10680166
2018-05-10,259.000000,261.600006,240.199997,244.699997,244.699997,23532992
2018-05-11,247.000000,260.250000,246.800003,256.399994,256.399994,11966747
2018-05-14,255.449997,262.149994,253.050003,259.450012,259.450012,5653115
2018-05-15,258.000000,263.950012,250.449997,252.250000,252.250000,8156690
2018-05-16,251.199997,255.899994,245.649994,254.050003,254.050003,5662121
2018-05-17,257.399994,259.649994,250.149994,256.450012,256.450012,5751945
2018-05-18,255.949997,257.899994,243.350006,245.949997,245.949997,7366170
2018-05-21,245.500000,248.350006,237.350006,239.850006,239.850006,5312798
2018-05-22,239.000000,242.550003,234.750000,240.350006,240.350006,6175608
2018-05-23,239.399994,242.000000,225.000000,226.149994,226.149994,9905568
2018-05-24,226.300003,230.500000,222.300003,227.649994,227.649994,7781302
2018-05-25,230.000000,237.199997,228.199997,235.649994,235.649994,7286271
2018-05-28,237.949997,242.500000,235.100006,236.949997,236.949997,4896790
2018-05-29,235.000000,239.800003,231.250000,234.300003,234.300003,4742204
2018-05-30,230.100006,236.399994,230.100006,234.000000,234.000000,4059401
2018-05-31,235.949997,236.500000,227.300003,229.550003,229.550003,6193783
2018-06-01,228.800003,236.000000,224.850006,226.600006,226.600006,6707926
2018-06-04,229.300003,232.500000,225.199997,229.949997,229.949997,6009025
2018-06-05,229.350006,230.449997,221.600006,228.350006,228.350006,5634007
2018-06-06,229.800003,237.399994,226.899994,234.899994,234.899994,6708647
2018-06-07,237.000000,247.350006,237.000000,244.550003,244.550003,8735726
2018-06-08,241.649994,244.899994,238.250000,240.949997,240.949997,4174159
2018-06-11,242.199997,245.250000,241.000000,241.850006,241.850006,3018819
2018-06-12,241.500000,247.949997,238.100006,246.699997,246.699997,5556963
2018-06-13,247.199997,249.350006,244.300003,245.899994,245.899994,3517744
2018-06-14,246.000000,250.899994,242.800003,243.600006,243.600006,4974089
2018-06-15,243.800003,244.699997,231.149994,234.000000,234.000000,6764385
2018-06-18,232.500000,233.449997,224.350006,229.550003,229.550003,6292763
2018-06-19,227.000000,232.300003,218.149994,222.350006,222.350006,9624075
2018-06-20,224.100006,232.050003,222.250000,230.399994,230.399994,7411278
2018-06-21,231.449997,231.449997,224.350006,225.149994,225.149994,6496163
2018-06-22,226.000000,231.899994,223.399994,230.899994,230.899994,6886797
2018-06-25,228.949997,232.350006,225.199997,226.050003,226.050003,3881913
2018-06-26,225.000000,226.649994,220.100006,223.300003,223.300003,4419600
2018-06-27,224.250000,225.500000,210.199997,213.100006,213.100006,6208538
2018-06-28,212.100006,215.699997,208.550003,209.899994,209.899994,5816291
2018-06-29,212.000000,226.199997,212.000000,223.050003,223.050003,7614771
2018-07-02,223.000000,223.149994,203.149994,206.949997,206.949997,16930391
2018-07-03,205.699997,212.899994,205.550003,208.649994,208.649994,10071955
2018-07-04,209.899994,217.899994,206.500000,216.449997,216.449997,11075743
2018-07-05,214.949997,214.949997,210.100006,211.850006,211.850006,5707784
2018-07-06,210.000000,221.649994,208.500000,215.649994,215.649994,8877198
2018-07-09,218.050003,224.399994,218.050003,221.250000,221.250000,7647949
2018-07-10,222.899994,229.300003,221.050003,226.850006,226.850006,8438858
2018-07-11,225.100006,225.100006,215.600006,217.750000,217.750000,7677024
2018-07-12,220.949997,227.500000,217.699997,218.899994,218.899994,9370250
