Date,Open,High,Low,Close,Adj Close,Volume
2019-05-31,11999.799805,12039.250000,11829.450195,11922.799805,11922.799805,438900
2019-06-03,11953.750000,12103.049805,11920.099609,12088.549805,12088.549805,315300
2019-06-04,12052.650391,12095.200195,12005.849609,12021.650391,12021.650391,289200
2019-06-06,12039.799805,12039.799805,11830.250000,11843.750000,11843.750000,415200
2019-06-07,11865.200195,11897.500000,11769.500000,11870.650391,11870.650391,302500
2019-06-10,11934.900391,11975.049805,11871.750000,11922.700195,11922.700195,303300
2019-06-11,11959.849609,12000.349609,11904.349609,11965.599609,11965.599609,332200
2019-06-12,11962.450195,11962.450195,11866.349609,11906.200195,11906.200195,283700
2019-06-13,11873.900391,11931.349609,11817.049805,11914.049805,11914.049805,447900
2019-06-14,11910.099609,11911.849609,11797.700195,11823.299805,11823.299805,390300
2019-06-17,11844.000000,11844.049805,11657.750000,11672.150391,11672.150391,295500
2019-06-18,11677.049805,11727.200195,11641.150391,11691.500000,11691.500000,365500
2019-06-19,11744.450195,11802.500000,11625.099609,11691.450195,11691.450195,446900
2019-06-20,11653.650391,11843.500000,11635.049805,11831.750000,11831.750000,442000
2019-06-21,11827.599609,11827.950195,11705.099609,11724.099609,11724.099609,468400
2019-06-24,11725.799805,11754.000000,11670.200195,11699.650391,11699.650391,277600
2019-06-25,11681.000000,11814.400391,11651.000000,11796.450195,11796.450195,300500
2019-06-26,11768.150391,11871.849609,11757.549805,11847.549805,11847.549805,327900
2019-06-27,11860.849609,11911.150391,11821.049805,11841.549805,11841.549805,480200
2019-06-28,11861.150391,11871.700195,11775.500000,11788.849609,11788.849609,303900
2019-07-01,11839.900391,11884.650391,11830.799805,11865.599609,11865.599609,278400
2019-07-02,11890.299805,11917.450195,11814.700195,11910.299805,11910.299805,363200
2019-07-03,11932.150391,11945.200195,11887.049805,11916.750000,11916.750000,340500
2019-07-04,11928.799805,11969.250000,11923.650391,11946.750000,11946.750000,333600
2019-07-05,11964.750000,11981.750000,11797.900391,11811.150391,11811.150391,530700
2019-07-08,11770.400391,11771.900391,11523.299805,11558.599609,11558.599609,464000
2019-07-09,11531.599609,11582.549805,11461.000000,11555.900391,11555.900391,442500
2019-07-10,11536.150391,11593.700195,11475.650391,11498.900391,11498.900391,337600
2019-07-11,11561.450195,11599.000000,11519.500000,11582.900391,11582.900391,317300
2019-07-12,11601.150391,11639.549805,11538.599609,11552.500000,11552.500000,359400
